pharmacy_id,name,address,state,postcode,brand,source,latitude,longitude,geocode_source
WAT6369cb859c,Watsons Jalan Kebun Nenas,"WATSONS JALAN KEBUN NENAS, NO.93 GF JALAN KEBUN NENAS 7A/KS8 BANDAR PUTERA 2 . 41200 Klang Selangor",Selangor,41200,Watsons,Watsons,2.967008,101.490712,postcode
WAT16ebfbc0db,Watsons Jalan Manggis Kluang,"WATSONS JALAN MANGGIS KLUANG, LOT NO 30 GROUND FLOOR JALAN MANGGIS . 86000 Kluang Johor",Johor,86000,Watsons,Watsons,2.0368091,103.3203096,full
WAT50fe5deddc,Watsons Jalan Nanas,"WATSONS JALAN NANAS, LOT NO.21 GROUND FLOOR JALAN NANAS . 41400 Klang Selangor",Selangor,41400,Watsons,Watsons,3.0492702,101.4460567,full
WATb30cba57e1,Watsons Jalan Pantai Kk,"WATSONS JALAN PANTAI KK, LOT NO.17 GROUND FLOOR JALAN PANTAI . 88000 Kota Kinabalu Sabah",Sabah,88000,Watsons,Watsons,5.985907099999999,116.0775185,full
WAT3320d388a9,Watsons Jalan Parit Dalam Kb,"WATSONS JALAN PARIT DALAM KB, PT154 & PT155 GF T/B SEK 8 JALAN PARIT DALAM BLOCK A. 15000 Kota Bharu Kelantan",Kelantan,15000,Watsons,Watsons,6.1301095,102.2408065,full
WAT6ee609817c,Watsons Jalan Rahmat,"WATSONS JALAN RAHMAT, NO 31-2 & 31-3 GROUND FLOOR JALAN RAHMAT . 83000 Batu Pahat Johor",Johor,83000,Watsons,Watsons,1.8493458,102.928709,full
WATfb2c8a135a,Watsons Jalan Raja Uda,"WATSONS JALAN RAJA UDA,LOT NO.31&NO.33,GF JALAN RAJA UDA,PUSAT PERNIAGAAN RAJA UDA, . 12300 Butterworth Pulau Pinang",Pulau Pinang,12300,Watsons,Watsons,5.415826,100.3792291,full
WATc8427685c0,Watsons Jalan Satok,"WATSONS JALAN SATOK, LOT 465&466(GRDFLR) AL-IDRUS. COMMERCIAL CENTER JALAN SATOK . 93400 Kuching Sarawak",Sarawak,93400,Watsons,Watsons,1.5535663,110.3321626,full
WATf82f73bf0a,Watsons Jalan Soga Batu Pahat,"WATSON'S JALAN SOGA,BATU PAHAT,NO.90,GROUND. FLOOR,JALAN SOGA,KAMPUNG PEGAWAI, . 83000 Batu Pahat Johor",Johor,83000,Watsons,Watsons,1.8542085,102.927192,full
WAT0d38dc609d,Watsons Jalan Sultan Ismail,"WATSONS JALAN SULTAN ISMAIL, NO.63 GROUND FLOOR JALAN SULTAN ISMAIL . 50250 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,50250,Watsons,Watsons,3.1469993,101.7109774,full
WAT0d61667eb8,Watsons Jalan Tampoi,"WATSON'S JALAN TAMPOI,NO.29&31,GF JALAN TAMPO! SUSUR 1, . 81200 Johor Bahru Johor",Johor,81200,Watsons,Watsons,1.5211133,103.7477704,full
WATaa9211eda5,Watsons Jalan Telawi Bangsar,"WATSONS JALAN TELAWI BANGSAR, NO.25 GF JALAN TELAWI 2 BANGSAR BARU . 59100 Bangsar Kuala Lumpur",Kuala Lumpur,59100,Watsons,Watsons,3.1317136,101.671625,full
WATbf8f1ab904,Watsons Jalan Tuanku Osman,"WATSONS JALAN TUANKU OSMAN, LOT 37&39 GF JALAN TUANKU OSMAN . 96000 Sibu Sarawak",Sarawak,96000,Watsons,Watsons,2.2937504,111.8258234,full
WATbc33850693,Watsons Jalan Tun Ismail,"WATSONS JALAN TUN ISMAIL, NO.41 GRD FLR JALAN TUN ISMAIL. 25000 Kuantan Pahang",Pahang,25000,Watsons,Watsons,3.8108477,103.3240356,full
WAT2b45bb0a80,Watsons Jalan Tun Perak,"WATSONS JALAN TUN PERAK, NO 19 & 21 GROUND FLOOR JALAN TUN PERAK . 50050 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,50050,Watsons,Watsons,3.1486882,101.696779,full
WATee91536e50,Watsons Jalan Utama Segamat,"WATSONS JALAN UTAMA SEGAMAT, NO. 8 GROUND FLOOR JALAN SUSUR UTAMA 2/1 TAMAN UTAMA . 85000 Segamat Johor",Johor,85000,Watsons,Watsons,2.5086066,102.8200793,full
WAT978509763b,Watsons Jalil Link,"WATSONS JALIL LINK, NO.10 GF JALAN JALIL JAYA 6 BUKIT JALIL . 57000 Bukit Jalil Kuala Lumpur",Kuala Lumpur,57000,Watsons,Watsons,3.0584236,101.672998,full
WAT3fb56f824c,Watsons Jasin Bestari,"WATSONS JASIN BESTARI, JC544&IC545 GF JALAN BESTARI 5 BANDAR JASIN SEKSYEN 2 . 77200 Jasin Melaka",Melaka,77200,Watsons,Watsons,2.2773427,102.3926893,full
WAT77ed587ed1,Watsons Jasin Melaka,"WATSONS JASIN MELAKA, LOT NO 9937 GROUND FLOOR BANDAR BARU JASIN 3.JASIN . 77000 Jasin Melaka",Melaka,77000,Watsons,Watsons,2.3123825,102.4322513,full
WAT10a5775c78,Watsons Jbcc,"WATSON'S JBCC,G39&G39A,GF,KOMTAR JBCC, . 80000 Johor Bahru Johor",Johor,80000,Watsons,Watsons,1.4636738,103.7628602,full
WAT9c2d6e0e2d,Watsons Jelatang Alor Gajah,"WATSONS JELATANG ALOR GAJAH, NO.48849, GF JALAN PERNIAGAAN JELATANG UTAMA KG.JELATANG . 78000 Alor Gajah Melaka",Melaka,78000,Watsons,Watsons,2.3838386,102.2159299,full
WATbd2a70d4e1,Watsons Jengka,"WATSONS JENGKA, LOT 46 47 & 48 GF LORONG BAIDURI 5 NADI KOTA . 26400 Jengka Pahang",Pahang,26400,Watsons,Watsons,3.7696689,102.545637,full
WATdf2bbbf199,Watsons Jenjarom,"WATSON'S JENJAROM,NO.3&NO.5,GF JALAN 2/1,TAMAN SERI JAROMAS . 42600 Jenjarom Selangor",Selangor,42600,Watsons,Watsons,2.8744062,101.5016535,full
WATd97b9542a9,Watsons Jerai Plaza,"WATSONS JERAI PLAZA, LOT 19 20 21&22 GROUND FLOOR JERAI PLAZA NO 1 JALAN JERAI MAQU 1 TAMAN JERAI MAQU . 08300 Gurun Kedah",Kedah,8300,Watsons,Watsons,5.817453,100.4827655,full
WAT598fa560de,Watsons Jerantut,"WATSONS JERANTUT, LOT S-19 & S-20 GF JALAN BENOM BANDAR BARU . 27000 Jerantut Pahang",Pahang,27000,Watsons,Watsons,3.9369258,102.3616786,full
WATed0473878a,Watsons Jerantut 2,"WATSON'S JERANTUT 2,NO.9,GF,LORONG SI 1,TAMAN SAUJANA IDAMAN, . 27000 Jerantut Pahang",Pahang,27000,Watsons,Watsons,3.919021,102.3842978,full
WATf605433bd7,Watsons Jerteh,"WATSONS JERTEH, NO. 168 & 169 GRD FLR JLN TUAN HITAM . 22000 Jerteh Terengganu",Terengganu,22000,Watsons,Watsons,5.7368157,102.4937322,full
WATe9a2bd9b7f,Watsons Jetty Point,"WATSONS JETTY POINT, ZONE 3 LOT 4 5 6 & 7 JETTY POINT DUTY FREE COMPLEX . 07000 Kuah Kedah",Kedah,7000,Watsons,Watsons,6.306162899999999,99.85235809999999,full
WAT2ad7a0420f,Watsons Jln Gambang Kuantan,"WATSONS JLN GAMBANG KUANTAN, NO.B44 & B46 GF JALAN KURNIA JAYA 3 . 25150 Kuantan Pahang",Pahang,25150,Watsons,Watsons,3.7820797,103.2868768,full
WAT87b79a2418,Watsons Jln Ong Yi How,"WATSONS JLN ONG YI HOW,LOT 61665,616686167,GF JALAN ONG YI HOW,KAWASAN PERINDUSTRIAN RINGAN TERAS JAYA, - 13400 Butterworth Pulau Pinang",Pulau Pinang,13400,Watsons,Watsons,5.4308036,100.3944779,full
WATc65384b77b,Watsons Jalan Terminal Kampar,"WATSON'S JALAN TERMINAL KAMPAR,NO.59&60,GF JALAN TERMINAL KAMPAR 1/C,PUSAT PERDAGANGAN KAMPAR, . 31900 Kampar Perak",Perak,31900,Watsons,Watsons,4.3168449,101.1493626,full
WATc371263560,Watsons Johor Jaya,"WATSONS JOHOR JAYA, LOT 9 & LOT 11 JALAN DEDAP 4 TAMAN JOHOR JAYA . 81100 Johor Bahru Johor",Johor,81100,Watsons,Watsons,1.5399965,103.8044626,full
WAT4a99261e22,Watsons Johor Premium Outlets,"WATSON'S JOHOR PREMIUM OUTLETS,SUITE NO.15028&1504,JALAN PREMIUM OUTLETS,BANDAR INDAHPURA, . 81000 Kulai Johor",Johor,81000,Watsons,Watsons,1.6043091,103.6235165,full
WAT92203c7571,Watsons Jonker Street,"WATSONS JONKER STREET, NO.49 JALAN HANG JEBAT . 75200 Melaka Melaka",Melaka,75200,Watsons,Watsons,2.1962752,102.246939,full
WAT9c01f87dd8,Watsons K. Terengganu,"WATSONS K. TERENGGANU, NO.29B GROUND FLOOR JLN SULTAN ISMAIL . 20200 Kuala Terengganu Terengganu",Terengganu,20200,Watsons,Watsons,5.3288856,103.1393164,full
WAT879d962899,Watsons Kangar,"WATSONS KANGAR, NO.34 36 & 38 JALAN BUKIT LAGI . 01000 Kangar Perlis",Perlis,1000,Watsons,Watsons,6.435231399999999,100.1937333,full
WAT4a94afc03f,Watsons Kangar Jaya Mall,"WATSONS KANGAR JAYA MALL, GF-9 &GF-10, GROUND FLOOR, KANGAR JAYA MALL, NO.1 PERSIARAN KANGAR JAYA, 01000 KANGAR, PERLIS . 01000 Kangar Perlis",Perlis,1000,Watsons,Watsons,6.4064747,100.1812007,full
WAT9ee66faa27,Watsons Kapar,"WATSONS KAPAR, NO.232 JLN BESAR KU/13 PEKAN KAPAR . 42200 Kapar Selangor",Selangor,42200,Watsons,Watsons,3.1386712,101.3708503,full
WATd2f384d86c,Watsons Kapit Sarawak,"WATSONS KAPIT SARAWAK, SUBLOT 18(LOT 628)&SUBLOT 19(LOT 629) GF KAPIT TOWN DISTRICT 22 LRG SELIRIK 2A. 96800 Kapit Sarawak",Sarawak,96800,Watsons,Watsons,1.995115,112.933085,full
WAT1c3ab57553,Watsons Kb Mall,"WATSONS KB MALL, LOT G41 GRD FLR PT101 & 102 JLN HAMZAH SEKSYEN 16 . 15050 Kota Bharu Kelantan",Kelantan,15050,Watsons,Watsons,6.117576800000001,102.240598,full
WAT2ca0406764,Watsons Kcc City Muar,"WATSON'S KCC CITY MUAR,NO.47&NO.48,GF JALAN GEMILANG BAKRI 1,PUSAT KOMERSIAL GEMILANG BAKRI,JALAN BAKRI, . 84200 Muar Johor",Johor,84200,Watsons,Watsons,2.0477879,102.6008168,full
WAT7986d0339a,Watsons Kelang Lama Square Kulim,"WATSON'S KELANG LAMA SQUARE KULIM,NO.15&16,GROUND. FLOOR,JALAN KELANG LAMA SQUARE 1,KELANG LAMA SQUARE, . 09000 Kulim Kedah",Kedah,9000,Watsons,Watsons,5.3865503,100.569476,full
WAT117c58b057,Watsons Kemaman East,"WATSON'S KEMAMAN EAST,NO.90-G&NO.91-G,GF BLOCK L.JALAN RAJA UDANG 3,KEMAMAN RIVER FRONT BUSINESS. CENTRE, . 24000 Kemaman Terengganu",Terengganu,24000,Watsons,Watsons,4.2177587,103.4221335,full
WAT8aab939106,Watsons Keningau,"WATSONS KENINGAU, LOT 29 GROUND FLOOR BLOCK A4 PEGALAN SHOPPING COMPLEX . 89008 Keningau Sabah",Sabah,89008,Watsons,Watsons,5.3378423,116.1557067,full
WAT425f0c4609,Watsons Keningau Mall,"WATSONS KENINGAU MALL, LOT G-11 GROUND FLOOR KENINGAU MALL . 89000 Keningau Sabah",Sabah,89000,Watsons,Watsons,5.3345815,116.1529256,full
WATd073706edc,Watsons Kerian Sentral,"WATSONS KERIAN SENTRAL, LOT NO G-06 G-07 GRD FLR KERIAN SENTRAL MALL LOT 23252 JALAN SEKOLAH . 34200 Parit Buntar Perak",Perak,34200,Watsons,Watsons,5.1273897,100.4826901,full
WATdf3d270d4d,Watsons Kg Raja Besut,"WATSON'S KG RAJA BESUT,LOT 7229,GF JALAN PKLN NYIREH MAS SEKUPANG,KAMPUNG RAJA, . 22200 Besut Terengganu",Terengganu,22200,Watsons,Watsons,5.800715599999999,102.5667012,full
WAT0882a86782,Watsons Kiara Square Bahau,"WATSONS KIARA SQUARE BAHAU, LOT G3 & G3A (GRD FLR) KIARA SQUARE SHOPPING CENTRE . 72100 Bahau N.Sembilan",Negeri Sembilan,72100,Watsons,Watsons,2.8109969,102.3950266,full
WATdb500db080,Watsons Kingfisher,"WATSONS KINGFISHER, LOT E-132 & 133 GROUND FLOOR PLAZA KINGFISHER KUALA INANAM . 88450 Kota Kinabalu Sabah",Sabah,88450,Watsons,Watsons,6.016832399999999,116.1225812,full
WATc3580d5752,Watsons Kip Desa Coalfields,"WATSONS KIP DESA COALFIELDS, LOT LG10-LG13 LG KIP DESA COALFIELDS JALAN DC 4/5 . 47000 Sungai Buloh Selangor",Selangor,47000,Watsons,Watsons,3.2355597,101.4896135,full
WAT1db14c2b65,Watsons Kip Mall Bangi,"WATSONS KIP MALL BANGI,LOT G-17A,G-17B&G-17C, GF BANG! UTAMA SHOPPING COMPLEX NO 1 JALAN MEYAN BANGI OFF PERSIARAN KEMAJUAN SEKSYEN 6, . 43650 Bandar Baru Bangi Selangor",Selangor,43650,Watsons,Watsons,2.9535345,101.7571023,full
WAT6fabb32a30,Watsons Kip Mart Kota Tinggi,"WATSONS KIP MART KOTA TINGGI , LOT S021-022-023-023A- 025-026-027-028 KIP MART KOTA TINGGI JALAN MAQU . 81900 Kota Tinggi Johor",Johor,81900,Watsons,Watsons,1.7338006,103.9057805,full
WATf51763d980,Watsons Kip Mart Masai,"WATSONS KIP MART MASAI, LOT S046-048&DO053<AA, KIP MART MASAI JALAN PERSIARAN DAHLIA 2 TAMAN BUKIT. DAHLIA . 81700 Johor Bahru Johor",Johor,81700,Watsons,Watsons,1.481736,103.8906229,full
WAT7555832127,Watsons Kip Mart Melaka,"WATSONS KIP MART MELAKA, L1-S051 S074 S075 KIP MART MELAKA 3 JALAN BACHANG BARU UTAMA 9 . 75350 Melaka Melaka",Melaka,75350,Watsons,Watsons,2.2335992,102.2498809,full
WAT67c3e85da8,Watsons Kip Senawang,"WATSONS KIP SENAWANG, LOT S23 & S23A GROUND FLOOR KIP MART SENAWANG JALAN KLS 1 LAVENDER HEIGHTS . 70400 Seremban N.Sembilan",Negeri Sembilan,70400,Watsons,Watsons,2.7143497,102.0024014,full
WAT7e38382f21,Watsons Kip Tampoi,"WATSONS KIP TAMPOI, LOT S133 KIP MART TAMPO! 01-03, JALAN TITIWANGSA 1 TAMAN TAMPOI INDAH . 81200 Johor Bahru Johor",Johor,81200,Watsons,Watsons,1.5088806,103.6872345,full
WAT0482d46aee,Watsons Kipmall Kota Warisan,"WATSONS KIPMALL KOTA WARISAN, LOT G42 & G47 GROUND. FLOOR KIP MALL KOTA WARISAN JALAN WARISAN SENTRAL 3. KIP SENTRAL KOTA WARISAN . 43900 Sepang Selangor",Selangor,43900,Watsons,Watsons,2.8233832,101.694636,full
WAT971ce64179,Watsons Kl East Mall,"WATSONS KL EAST MALL, LOT LG-16 LOWER GROUND FLOOR KL EAST MALL JALAN LINGKARAN TENGAH 2 TAMAN SERI MELATI . 53100 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,53100,Watsons,Watsons,3.2245663,101.7303618,full
WAT6d52396ba9,Watsons Kl Eco City,"WATSONS KL ECO CITY, LOT L3-06 & L3-07 LEVEL 3 KL ECO CITY MALL NO.3 JALAN BANGSAR . 59200 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,59200,Watsons,Watsons,3.1198564,101.6745109,full
WAT02de370de3,Watsons Kl Traders,"WATSONS KL TRADERS, NO. 93A-G GF BLOCK E KL TRADERS. SQUARE JALAN GOMBAK . 53000 Setapak Kuala Lumpur",Kuala Lumpur,53000,Watsons,Watsons,3.2030812,101.7033949,full
WAT02b6c0be11,Watsons Klang Parade,"WATSONS KLANG PARADE, LOT G.60 GF KLANG PARADE NO.2112 KM2 JALAN MERU . 41050 Klang Selangor",Selangor,41050,Watsons,Watsons,3.0639281,101.4536127,full
WAT88bbeb9c51,Watsons Klebang Restu,"WATSONS KLEBANG RESTU, 82&84 GF LALUAN KLEBANG RESTU 2 MEDAN KLEBANG RESTU . 31200 Chemor Perak",Perak,31200,Watsons,Watsons,4.681810899999999,101.1215749,full
WAT51334cbf7b,Watsons Klia Quarters,"WATSONS KLIA QUARTERS, B26 GF JALAN PUAT NIAGA KLIA2 KUARTERS KLIA . 71800 Nilai N.Sembilan",Negeri Sembilan,71800,Watsons,Watsons,2.7710835,101.76316,full
WAT6f5aaa2743,Watsons Kluang,"WATSONS KLUANG, NO 10 GRD FLR JALAN DATO HAJI HASSAN . 86000 Kluang Johor",Johor,86000,Watsons,Watsons,2.0326818,103.3209987,full
WAT652b0b8ff7,Watsons Kluang Mall Johor Go6,"WATSONS KLUANG MALL JOHOR, GO6.GROUND FLOOR KLUANG MALL JALAN RAMBUTAN . 86000 Kluang Johor",Johor,86000,Watsons,Watsons,2.039723,103.3199615,full
WAT60b56af427,Watsons Kok Lanas,"WATSON'S KOK LANAS,PT5144&PT5145,GF,SEK MEN KOK LANAS,TAMAN DESA PETALING, . 16450 Ketereh Kelantan",Kelantan,16450,Watsons,Watsons,5.921808899999999,102.242739,full
WAT3ad91a798e,Watsons Kompleks Arau,"WATSONS KOMPLEKS ARAU, LOT NO F.12 1ST FLOOR KOMPLEKS ARAU JALAN ARAU-KODIANG . 02600 Arau Perlis",Perlis,2600,Watsons,Watsons,6.4282423,100.2735069,full
WAT0916543ff6,Watsons Kompleks Bandar,"WATSONS KOMPLEKS BANDAR, NO110 (GRN FLR) JLN MEGA MENDUNG BANDAR COMPLEX . 58200 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,58200,Watsons,Watsons,3.0833183,101.6714397,full
WAT7d414c0bc8,Watsons Kompleks Bukit Jambul,"WATSONS KOMPLEKS BUKIT JAMBUL, LOT LG 05 KOMPLEKS. BUKIT JAMBUL JALAN RUMBIA . 11900 Bayan Lepas Pulau Pinang",Pulau Pinang,11900,Watsons,Watsons,5.3342563,100.2910385,full
WAT443b496d29,Watsons Kompleks Changloon,"WATSONS KOMPLEKS CHANGLOON, LOT G2&G3 GF KOMPLEKS. CHANGLOON NO 1 PEKAN CHANGLOON . 06010 Changloon Kedah",Kedah,6010,Watsons,Watsons,6.4353621,100.4301877,full
WAT2b980a2d9f,Watsons Kompleks Karamunsing,"WATSONS KOMPLEKS KARAMUNSING, LOT G43 G46 & G47 GROUND FLOOR KOMPLEKS KARAMUNSING . 88300 Kota Kinabalu Sabah",Sabah,88300,Watsons,Watsons,5.9707864,116.0750705,full
WATfd8bb561f4,Watsons Kompleks M.P.K.S,"WATSONS KOMPLEKS M.P.K.S., LOT 02 & 06 KOMPLEKS MBAS JALAN KOLAM AIR . 05000 Alor Setar Kedah",Kedah,5000,Watsons,Watsons,6.1185877,100.3702931,full
WAT7d28c9e9dd,Watsons Kompleks Mutiara,"WATSONS KOMPLEKS MUTIARA, LOT G 13/20/21 KOMPLEKS MUTIARA 3 1/2MILES JALAN IPOH . 51200 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,51200,Watsons,Watsons,3.1887178,101.6806793,full
WAT7665878a6f,Watsons Kompleks Pkns Shah Alam,"WATSONS KOMPLEKS PKNS, SHAH ALAM,G-60B, GROUND FLOOR, KOMPLEKS PKNS SHAH ALAM, PERSIARAN TASIK, SEKSYEN 14, 40000 SHAH ALAM, SELANGOR . 40000 Shah 'Alam Selangor",Selangor,40000,Watsons,Watsons,3.0706712,101.5171661,full
WATb3dde6189a,Watsons Komtar,"WATSONS KOMTAR, UNIT NO 2B3.14&2B3.15 BLL 3.02&3.03, LN PENANG LEVEL 3 KOMPLEKS TUN ABDUL RAZAK . 10150, Georgetown Pulau Pinang",Pulau Pinang,10150,Watsons,Watsons,5.414587200000001,100.3297474,full
WAT3cb5bb6ce8,Watsons Kota Belud,"WATSONS KOTA BELUD, LOT 9 GROUND FLOOR JALAN SAM KEE . 89150 Kota Belud Sabah",Sabah,89150,Watsons,Watsons,6.3551028,116.4308704,full
WAT249757f80a,Watsons Kota Bharu,"WATSONS KOTA BHARU, LOT ST323 JALAN SULTAN YAHYA PETRA KOTA INDAH . 15200 Kota Bharu Kelantan",Kelantan,15200,Watsons,Watsons,6.1181917,102.2405837,full
WAT438eb4c43b,Watsons Kota Kemuning,"WATSON'S KOTA KEMUNING,NO.34-G,JALAN ANGGERIK VANILLA R31/R,.KOTA KEMUNING,SEKSYEN 31, . 40460 Shah Alam Selangor",Selangor,40460,Watsons,Watsons,3.0053676,101.5386407,full
WAT132b0698c3,Watsons Kota Marudu,"WATSONS KOTA MARUDU, LOT 31&32 GROUND FLOOR.MEDAN MARUDU PHASE 1. 89100 Kota Marudu Sabah",Sabah,89100,Watsons,Watsons,6.4947802,116.769916,full
WAT1306a21293,Watsons Kota Masai,"WATSON'S KOTA MASAI,NO.1,GF,JALAN TEMBIKAI 4, TAMAN KOTA MASAI, . 81700 Pasir Gudang Johor",Johor,81700,Watsons,Watsons,1.4830235,103.9530494,full
WAT3e566cdcfd,Watsons Kota Padawan Mall,"WATSON'S KOTA PADAWAN MALL,ATO4,KOTA PADAWAN MALL,LOT 1731,BLOCK 71 KCLD,10 MILE KUCHING-SERIAN ROAD, . 93250 Kuching Sarawak",Sarawak,93250,Watsons,Watsons,1.4297446,110.3265299,full
WAT8ec7390129,Watsons Kota Puteri,"WATSON'S KOTA PUTERI,NO.2,GROUND FLOOR,BLOCK D,JALAN KOTA 1/1,TAMAN CAHAYA KOTA PUTERI, . 81750 Pasir Gudang Johor",Johor,81750,Watsons,Watsons,1.4918253,103.8428234,full
WAT803588f213,Watsons Kota Sentosa Kuching,"WATSONS KOTA SENTOSA KUCHING, SUBLOT 28 &29 GROUND. FLOOR CINMUK COMMERCIAL CENTRE 7 MILES BAZAAR JALAN PENRISSEN KOTA SENTOSA . 93250 Kuching Sarawak",Sarawak,93250,Watsons,Watsons,1.4706013,110.3309613,full
WAT1a94ab9112,Watsons Kota Tinggi,"WATSONS KOTA TINGGI, NO 28 JLN NIAGA 9 . 81900 Kota Tinggi Johor",Johor,81900,Watsons,Watsons,1.7281499,103.9019628,full
WATf51cedc9c7,Watsons Kota Tinggi 2,"WATSON'S KOTA TINGGI 2,NO.438&45,GF,JALAN KOLAM AIR,BANDAR KOTA TINGGI, . 81900 Kota Tinggi Johor",Johor,81900,Watsons,Watsons,1.7319192,103.9014216,full
WATa0582387bf,Watsons Kota Warisan,"WATSON'S KOTA WARISAN,47-G,GROUND FLOOR,JALAN WARISAN,SENTRAL 1,KOTA WARISAN, . 43900 Sepang Selangor",Selangor,43900,Watsons,Watsons,2.8203198,101.6944129,full
WATe11c7a3630,Watsons Kotasas Kuantan,"WATSON'S KOTASAS KUANTAN,LOT 10,GF,TASEK COMMERCIAL CENTRE,KOTA SULTAN AHMAD SHAH, . 25200 Kuantan Pahang",Pahang,25200,Watsons,Watsons,3.875614,103.2746561,full
WAT5fa1e31700,Watsons Ksl 2,"WATSONS KSL 2, LOT G-40 & 41 GROUND FLOOR KSL CITY MALL TAMAN ABAD . 80250 Johor Bahru Johor",Johor,80250,Watsons,Watsons,1.4857055,103.7623083,full
WAT4c94d56ab7,Watsons Ksl City Mall,"WATSONS KSL CITY MALL, LOT LG60 LG61LG75 & LG76 LOWER GROUND FLOOR KSL CITY MALL TAMAN ABAD . 80250 Johor Bahru Johor",Johor,80250,Watsons,Watsons,1.4859455,103.7628964,full
WAT20d9920320,Watsons Kls Esplanade Mall,"WATSON'S KLS ESPLANADE MALL,G17-G19,GF KSL ESPLANADE MALL,NO.1,PERSIARAN BESTARI 2/KSO9,BANDAR BESTARI, . 41200 Klang Selangor",Selangor,41200,Watsons,Watsons,2.9585664,101.4669354,full
WAT4ea9ef2438,Watsons Ktcc Mall,"WATSONS KTCC MALL, LOT G-57&G-57A GF KTCC MALL JALAN SULTAN ZAINAL ABIDIN TERENGGANU . 20200 Kuala Terengganu Terengganu",Terengganu,20200,Watsons,Watsons,5.3333999,103.149996,full
WAT469d1c6b82,Watsons Kuala Berang,"WATSONS KUALA BERANG, LOT G302 BANGUNAN SEDC JALAN BESAR . 21700 Kuala Berang Terengganu",Terengganu,21700,Watsons,Watsons,5.072878999999999,103.0115421,full
WAT59fb1682c9,Watsons Kuala Berang 2,"WATSON'S KUALA BERANG 2,NO.49,GF 1ST&2ND FLOOR LORONG KIRANA 1,JALAN KUALA BERANG,TAMAN KIRANA, . 21700 Kuala Berang Terengganu",Terengganu,21700,Watsons,Watsons,5.0722536,103.0462955,full
WATbfc6f89ab0,Watsons Kuala Kangsar,"WATSONS KUALA KANGSAR, LOT 79 GF JALAN KANGSAR . 33000 Kuala Kangsar Perak",Perak,33000,Watsons,Watsons,4.769473899999999,100.9406683,full
WAT7748b897d1,Watsons Kuala Ketil,"WATSONS KUALA KETIL, NO.116 GF PERSIARAN KKCC 2 JALAN RAYA KUALA KETIL . 09100 Kuala Ketil Kedah",Kedah,9100,Watsons,Watsons,5.6048708,100.6406648,full
WAT18a2f9cc1f,Watsons Kuala Krai,"WATSONS KUALA KRAI, PT 5554 GRD FLR TAMAN YANIE . 18000 Kuala Krai Kelantan",Kelantan,18000,Watsons,Watsons,5.5395657,102.2055139,full
WAT6cad6f3667,Watsons Kuala Lipis,"WATSONS KUALA LIPIS, NO. 6 GROUND FLOOR JALAN PPBR 1/4 . 27200 Kuala Lipis Pahang",Pahang,27200,Watsons,Watsons,4.1795654,102.0534991,full
WATa3b6b31b86,Watsons Kuala Nerang Kedah,"WATSONS KUALA NERANG KEDAH, NO 56 A GF PEKAN BARU . 06300 Kuala Nerang Kedah",Kedah,6300,Watsons,Watsons,6.258011,100.6089836,full
WAT6195703a95,Watsons Kuala Pilah,"WATSONS KUALA PILAH, NO.1 GF PUSAT KOMERSIAL MELANG . 72000 Kuala Pilah N.Sembilan",Negeri Sembilan,72000,Watsons,Watsons,2.735583,102.2311016,full
WAT361e4fc359,Watsons Kuala Rompin,"WATSON'S KUALA ROMPIN,NO.92&NO.93,GF,JALAN USAHAWAN,BANDAR BARU ROMPIN, . 26800 Kuala Rompin Pahang",Pahang,26800,Watsons,Watsons,2.797591,103.486525,full
WATf37c44bced,Watsons Kuala Selangor,"WATSONS KUALA SELANGOR, NO.42(GRD) JALAN MELATI 3/1 BANDAR MELAWATI . 45000 Kuala Selangor Selangor",Selangor,45000,Watsons,Watsons,3.3300869,101.2568969,full
WAT8dd202c69b,Watsons Kuala Sungai Baru Si18&Si19,"WATSON'S KUALA SUNGAI BARU,SI18&SI19,GF,JALAN SUNGAI BARU ILIR JAYA UTAMA,TAMAN SUNGAI BARU ILIR JAYA, . 78200 Masjid Tanah Melaka",Melaka,78200,Watsons,Watsons,2.3664472,102.0512172,full
WAT19dfb4b9e6,Watsons Kuantan City Mall,"WATSONS KUANTAN CITY MALL, LOT LG-12 LOWER GROUND FLOOR KUANTAN CITY MALL JALAN PUTRA SQUARE 6/1 PUTRA SQUARE KUANTAN . 25300 Kuantan Pahang",Pahang,25300,Watsons,Watsons,3.817588,103.3279325,full
WAT58b1bd32a7,Watsons Kuantan Parade,"WATSONS KUANTAN PARADE, UNIT G49 &G50 GROUND FLOOR KUANTAN PARADE JALAN HAJI ABDUL RAHMAN . 25000 Kuantan Pahang",Pahang,25000,Watsons,Watsons,3.8047136,103.3230662,full
WAT568939b112,Watsons Kubang Kerian,"WATSONS KUBANG KERIAN, PT1651 GROUND FLOOR JALAN RAJA PEREMPUAN ZAINAB 1 BANDAR BARU KUBANG KERIAN . 16150 Kota Bharu Kelantan",Kelantan,16150,Watsons,Watsons,6.0977918,102.2784825,full
