cell_id,parent_mukim,district,state,population
G0587,Papar,Papar,Sabah,0
G0588,Papar,Papar,Sabah,0
G0589,Papar,Papar,Sabah,0
G0590,Papar,Papar,Sabah,0
G0591,Papar,Papar,Sabah,0
G0592,Papar,Papar,Sabah,0
G0593,Papar,Papar,Sabah,0
G0594,Papar,Papar,Sabah,0
G0595,Papar,Papar,Sabah,0
G0596,Papar,Papar,Sabah,0
G0597,Papar,Papar,Sabah,0
G0598,Papar,Papar,Sabah,0
G0599,Papar,Papar,Sabah,0
G0600,Papar,Papar,Sabah,0
G0601,Papar,Papar,Sabah,0
G0602,Papar,Papar,Sabah,0
G0603,Papar,Papar,Sabah,432
G0604,Papar,Papar,Sabah,700
G0605,Papar,Papar,Sabah,957
G0606,Papar,Papar,Sabah,1371
G0607,Papar,Papar,Sabah,97
G0608,Papar,Papar,Sabah,440
G0609,Papar,Papar,Sabah,0
G0610,Papar,Papar,Sabah,41
G0611,Papar,Papar,Sabah,779
G0612,Papar,Papar,Sabah,0
G0613,Papar,Papar,Sabah,0
G0614,Papar,Papar,Sabah,19
G0615,Papar,Papar,Sabah,104
G0616,Papar,Papar,Sabah,93
G0617,Papar,Papar,Sabah,0
G0618,Papar,Papar,Sabah,7
G0619,Papar,Papar,Sabah,0
G0620,Papar,Papar,Sabah,0
G0621,Papar,Papar,Sabah,0
G0622,Papar,Papar,Sabah,0
G0623,Papar,Papar,Sabah,0
G0624,Papar,Papar,Sabah,0
G0625,Papar,Papar,Sabah,0
G0626,Papar,Papar,Sabah,0
G0627,Papar,Papar,Sabah,0
G0628,Papar,Papar,Sabah,0
G0629,Papar,Papar,Sabah,0
G0630,Papar,Papar,Sabah,0
G0631,Papar,Papar,Sabah,0
G0632,Papar,Papar,Sabah,0
G0633,Papar,Papar,Sabah,0
G0634,Papar,Papar,Sabah,0
G0635,Papar,Papar,Sabah,0
G0636,Papar,Papar,Sabah,615
G0637,Papar,Papar,Sabah,961
G0638,Papar,Papar,Sabah,134
G0639,Papar,Papar,Sabah,261
G0640,Papar,Papar,Sabah,253
G0641,Papar,Papar,Sabah,142
G0642,Papar,Papar,Sabah,156
G0643,Papar,Papar,Sabah,238
G0644,Papar,Papar,Sabah,808
G0645,Papar,Papar,Sabah,71
G0646,Papar,Papar,Sabah,45
G0647,Papar,Papar,Sabah,34
G0648,Papar,Papar,Sabah,428
G0649,Papar,Papar,Sabah,82
G0650,Papar,Papar,Sabah,0
G0651,Papar,Papar,Sabah,0
G0652,Papar,Papar,Sabah,0
G0653,Papar,Papar,Sabah,0
G0654,Papar,Papar,Sabah,52
G0655,Papar,Papar,Sabah,0
G0656,Papar,Papar,Sabah,0
G0657,Papar,Papar,Sabah,0
G0658,Papar,Papar,Sabah,0
G0659,Papar,Papar,Sabah,0
G0660,Papar,Papar,Sabah,0
G0661,Papar,Papar,Sabah,0
G0662,Papar,Papar,Sabah,0
G0663,Papar,Papar,Sabah,0
G0664,Papar,Papar,Sabah,0
G0665,Papar,Papar,Sabah,0
G0666,Papar,Papar,Sabah,0
G0667,Papar,Papar,Sabah,0
G0668,Papar,Papar,Sabah,0
G0669,Papar,Papar,Sabah,753
G0670,Papar,Papar,Sabah,335
G0671,Papar,Papar,Sabah,48
G0672,Papar,Papar,Sabah,45
G0673,Papar,Papar,Sabah,0
G0674,Papar,Papar,Sabah,0
G0675,Papar,Papar,Sabah,183
G0676,Papar,Papar,Sabah,361
G0677,Papar,Papar,Sabah,626
G0678,Papar,Papar,Sabah,510
G0679,Papar,Papar,Sabah,156
G0680,Papar,Papar,Sabah,4
G0681,Papar,Papar,Sabah,201
G0682,Papar,Papar,Sabah,86
G0683,Papar,Papar,Sabah,4
G0684,Papar,Papar,Sabah,0
G0685,Papar,Papar,Sabah,0
G0686,Papar,Papar,Sabah,0
G0687,Papar,Papar,Sabah,93
G0688,Papar,Papar,Sabah,30
G0689,Papar,Papar,Sabah,22
G0690,Papar,Papar,Sabah,0
G0691,Papar,Papar,Sabah,0
G0692,Papar,Papar,Sabah,0
G0693,Papar,Papar,Sabah,0
G0694,Papar,Papar,Sabah,0
G0695,Papar,Papar,Sabah,0
G0696,Papar,Papar,Sabah,0
G0697,Papar,Papar,Sabah,0
G0698,Papar,Papar,Sabah,0
G0699,Papar,Papar,Sabah,0
G0700,Papar,Papar,Sabah,0
G0701,Papar,Papar,Sabah,0
G0702,Papar,Papar,Sabah,119
G0703,Papar,Papar,Sabah,928
G0704,Papar,Papar,Sabah,294
G0705,Papar,Papar,Sabah,48
G0706,Papar,Papar,Sabah,37
G0707,Papar,Papar,Sabah,19
G0708,Papar,Papar,Sabah,164
G0709,Papar,Papar,Sabah,585
G0710,Papar,Papar,Sabah,82
G0711,Papar,Papar,Sabah,37
G0712,Papar,Papar,Sabah,30
G0713,Papar,Papar,Sabah,37
G0714,Papar,Papar,Sabah,142
G0715,Papar,Papar,Sabah,104
G0716,Papar,Papar,Sabah,26
G0717,Papar,Papar,Sabah,0
G0718,Papar,Papar,Sabah,0
G0719,Papar,Papar,Sabah,0
G0720,Papar,Papar,Sabah,15
G0721,Papar,Papar,Sabah,0
G0722,Papar,Papar,Sabah,0
G0723,Papar,Papar,Sabah,0
G0724,Papar,Papar,Sabah,0
G0725,Papar,Papar,Sabah,0
